m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,major waste type,Region
156,China,"Daxing, Tongxian, and Yanqing counties, which are satellite towns of Beijing, and in Jixian County of Hebei Province, which is a suburb very close to Beijing",1253.01,"Onions and shallots, green",2001,0.5,0.5,,,Wholesale,,"Dropped, Tossed, And Trodden On On Top Of Loads), The Crop Is Relatively Resistant To Mechanical Damage. Most Losses Occur During Transportation, Storage Over Winter, And At The Wholesale And Retail Markets",,No Data Collection Specified,Shufang Zheng Wu Li Lipu Gao and Ping Wu,http://aciar.gov.au/files/node/2249/p105chapter1.pdf,,Fruits & Vegetables,East Asia & Pacific
156,China,"Daxing, Tongxian, and Yanqing counties, which are satellite towns of Beijing, and in Jixian County of Hebei Province, which is a suburb very close to Beijing",1253.01,"Onions and shallots, green",2001,0.75,.5-1,,,Transport,,"Dropped, Tossed, And Trodden On On Top Of Loads), The Crop Is Relatively Resistant To Mechanical Damage. Most Losses Occur During Transportation, Storage Over Winter, And At The Wholesale And Retail Markets",,No Data Collection Specified,Shufang Zheng Wu Li Lipu Gao and Ping Wu,http://aciar.gov.au/files/node/2249/p105chapter1.pdf,,Fruits & Vegetables,East Asia & Pacific
156,China,"Daxing, Tongxian, and Yanqing counties, which are satellite towns of Beijing, and in Jixian County of Hebei Province, which is a suburb very close to Beijing",1253.01,"Onions and shallots, green",2001,5.0,5,,,Transport,,,,No Data Collection Specified,Shufang Zheng Wu Li Lipu Gao and Ping Wu,http://aciar.gov.au/files/node/2249/p105chapter1.pdf,,Fruits & Vegetables,East Asia & Pacific
156,China,"Daxing, Tongxian, and Yanqing counties, which are satellite towns of Beijing, and in Jixian County of Hebei Province, which is a suburb very close to Beijing",1253.01,"Onions and shallots, green",2001,0.5,0.5,,,Retail,,"Dropped, Tossed, And Trodden On On Top Of Loads), The Crop Is Relatively Resistant To Mechanical Damage. Most Losses Occur During Transportation, Storage Over Winter, And At The Wholesale And Retail Markets",,No Data Collection Specified,Shufang Zheng Wu Li Lipu Gao and Ping Wu,http://aciar.gov.au/files/node/2249/p105chapter1.pdf,,Fruits & Vegetables,East Asia & Pacific
156,China,"Daxing, Tongxian, and Yanqing counties, which are satellite towns of Beijing, and in Jixian County of Hebei Province, which is a suburb very close to Beijing",1253.01,"Onions and shallots, green",2001,5.0,5,,,Wholesale,,,,No Data Collection Specified,Shufang Zheng Wu Li Lipu Gao and Ping Wu,http://aciar.gov.au/files/node/2249/p105chapter1.pdf,,Fruits & Vegetables,East Asia & Pacific
156,China,"Daxing, Tongxian, and Yanqing counties, which are satellite towns of Beijing, and in Jixian County of Hebei Province, which is a suburb very close to Beijing",1253.01,"Onions and shallots, green",2001,50.0,45-55,,,Storage,,"Dropped, Tossed, And Trodden On On Top Of Loads), The Crop Is Relatively Resistant To Mechanical Damage. Most Losses Occur During Transportation, Storage Over Winter, And At The Wholesale And Retail Markets",,No Data Collection Specified,Shufang Zheng Wu Li Lipu Gao and Ping Wu,http://aciar.gov.au/files/node/2249/p105chapter1.pdf,,Fruits & Vegetables,East Asia & Pacific
156,China,,1341.0,Apples,2001,4.0,4,,,Storage,,,,No Data Collection Specified,,http://aciar.gov.au/files/node/2249/p105chapter1.pdf,,Fruits & Vegetables,East Asia & Pacific
156,China,,1510.0,Potatoes,2009,2.0,2%,,Storage,Storage,,,,Survey,"Thomas Reardon, Kevin Chen, Bart Minten and Lourdes Adriano (2012)",,,"Roots, Tubers & Oil-Bearing Crops",East Asia & Pacific
156,China,Dingxi Prefecture  in Gansu,1510.0,Potatoes,2009,3.0,3,,,Trader,,,17,Survey,,https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf,,"Roots, Tubers & Oil-Bearing Crops",East Asia & Pacific
156,China,,1510.0,Potatoes,2009,2.23,2.23%,,Farm,Farm,,,,Survey,"Thomas Reardon, Kevin Chen, Bart Minten and Lourdes Adriano (2012)",,,"Roots, Tubers & Oil-Bearing Crops",East Asia & Pacific
156,China,"Beijing, Xinfadi and Jinxiudadi",1510.0,Potatoes,2009,1.0,1,,,Wholesale,,In The Urban Market,30,Survey,,https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf,,"Roots, Tubers & Oil-Bearing Crops",East Asia & Pacific
156,China,,1510.0,Potatoes,1991,10.0,10,,,Whole supply chain,,,,No Data Collection Specified,"CIP. FAO, 1995.",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",East Asia & Pacific
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,3.1,2.5-3.7,,,Storage,,,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,,Meat & Animals Products,East Asia & Pacific
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,3.0,3,,,Wholesale,,,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,,Meat & Animals Products,East Asia & Pacific
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,1.1,1.1,,,Processing,,,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,,Meat & Animals Products,East Asia & Pacific
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,1.75,1.4-2.1,,,Processing,,Handling,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,,Meat & Animals Products,East Asia & Pacific
188,Costa Rica,,112.0,Maize (corn),1988,5.0,5,,,Storage,,Insects; Grain Borer,,No Data Collection Specified,Boye 1988,http://spiru.cgahr.ksu.edu/proj/iwcspp/pdf2/6/1087.pdf,,Cereals & Pulses,Latin America & Caribbean
188,Costa Rica,,112.0,Maize (corn),1988,13.0,13,,,Storage,,Insects; Grain Borer,,No Data Collection Specified,Boye 1989,http://spiru.cgahr.ksu.edu/proj/iwcspp/pdf2/6/1087.pdf,,Cereals & Pulses,Latin America & Caribbean
188,Costa Rica,,1316.0,"Mangoes, guavas and mangosteens",1994,49.25,14.1-84.4,,,Wholesale,,(dry season)-  (rainy season) - due to Anthracnose,Sampling at wholesale market,Literature Review,"Arauz et al, 1994",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
188,Costa Rica,,1229.0,Cantaloupes and other melons,1983,32.0,32,,,Post-harvest,,,,Literature Review,"Arauz and Mora, 1983",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from  Arauz and Mora, 1983",Fruits & Vegetables,Latin America & Caribbean
188,Costa Rica,,1311.0,Avocados,1983,35.0,35,,,Post-harvest,,,,Literature Review,"Arauz and Mora, 1983",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from  Arauz and Mora, 1983",Fruits & Vegetables,Latin America & Caribbean
188,Costa Rica,,1316.0,"Mangoes, guavas and mangosteens",1983,44.3,44.3,,,Wholesale,,,,Literature Review,"Arauz and Mora, 1983",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
188,Costa Rica,,1317.0,Papayas,1983,29.8,29.8,,,Post-harvest,,,,Literature Review,"Arauz and Mora, 1983",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from  Arauz and Mora, 1983",Fruits & Vegetables,Latin America & Caribbean
188,Costa Rica,,1318.0,Pineapples,1983,18.8,18.8,,,Farm,,,,Literature Review,"Arauz and Mora, 1983",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from  Arauz and Mora, 1983",Fruits & Vegetables,Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,3.0,1.0-5,,Handling,Transport,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,24.36,24.36,,,Whole supply chain,,,,No Data Collection Specified,"Jara Solis Alvano, 1991",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,5.0,2.0-8,,Distribution,Wholesale,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,3.5,2.0-5,,"Processing, Sorting",Farm,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,6.0,4.0-8,,Processing,Processing,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,2.5,1.0-4,,Storage,Farm,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,4.5,3.0-6,,Transportation,Farm,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,1.5,1.0-2,,Packaging,Farm,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,,1510.0,Potatoes,1991,5.5,3.0-8,,Harvesting,Farm,,,,No Data Collection Specified,Alvaro Jara Solis,http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
188,Costa Rica,North Area Cartago County,1510.0,Potatoes,1990,8.28,3.89-12.67,,,Farm,,"Sickness, Plague, Mechanical, Small",28 Producers,No Data Collection Specified,"Jara Solis, Alvaro",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
204,Benin,,112.0,Maize (corn),2009,4.0,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
204,Benin,,118.0,Millet,2006,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
204,Benin,,113.0,Rice,2003,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
204,Benin,,1234.0,Tomatoes,2009,31.2,31.2,,,Wholesale,,Physical Losses,"10, planning project",Case Study,IITA,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
204,Benin,,1234.0,Tomatoes,2009,26.4,26.4,,,Retail,,Physical Losses,"10, planning project",Case Study,IITA,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
204,Benin,,1234.0,Tomatoes,2009,28.0,28,,"Grading, Sorting",Retail,,Mechanical Damage,"10, planning project",Case Study,IITA,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
204,Benin,,1323.0,Oranges,2009,15.0,15,,"Grading, Sorting",Farm,,Mechanical Damage,"10, planning project",Case Study,IITA,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
204,Benin,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2010,9.5,8.0-11,,,Retail,,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Other,Sub-Saharan Africa
204,Benin,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2010,10.45,5.9-15,,,Farm,,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Other,Sub-Saharan Africa
204,Benin,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2009,10.0,10,,"Grading, Sorting",Retail,,Mechanical Damage,"10, planning project",Case Study,IITA,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Other,Sub-Saharan Africa
204,Benin,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2009,18.0,18,,"Grading, Sorting",Wholesale,,Decay,"10, planning project",Case Study,IITA,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Other,Sub-Saharan Africa
204,Benin,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2009,7.0,7,,"Grading, Sorting",Wholesale,,Mechanical Damage,"10, planning project",Case Study,IITA,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Other,Sub-Saharan Africa
231,Ethiopia,,111.0,Wheat,2007,2.59,2.59,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
231,Ethiopia,,113.0,Rice,2007,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
231,Ethiopia,,113.0,Rice,2002,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
231,Ethiopia,,1251.0,Carrots and turnips,1991,1.1,1.1,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,,Fruits & Vegetables,Sub-Saharan Africa
231,Ethiopia,,1324.0,"Tangerines, mandarins, clementines",1991,17.4,17.4,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,,Fruits & Vegetables,Sub-Saharan Africa
231,Ethiopia,,1510.0,Potatoes,1991,6.0,6,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,,"Roots, Tubers & Oil-Bearing Crops",Sub-Saharan Africa
231,Ethiopia,,1530.0,Sweet potatoes,1991,2.9,2.9,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,,"Roots, Tubers & Oil-Bearing Crops",Sub-Saharan Africa
246,Finland,,1359.9,"Other fruits, n.e.c.",2010,13.0,13%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Fruits & Vegetables,Europe & Central Asia
246,Finland,,1510.0,Potatoes,2010,28.0,28%,,Consumption,Food Services,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,"Roots, Tubers & Oil-Bearing Crops",Europe & Central Asia
246,Finland,,2211.0,Raw milk of cattle,2010,17.0,17%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Meat & Animals Products,Europe & Central Asia
246,Finland,,2211.0,Raw milk of cattle,2010,4.0,4%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Meat & Animals Products,Europe & Central Asia
246,Finland,,231.0,"Hen eggs in shell, fresh",2010,7.0,7%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Meat & Animals Products,Europe & Central Asia
246,Finland,,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,7.0,7%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Meat & Animals Products,Europe & Central Asia
246,Finland,,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,9.0,9%,,Consumption,Food Services,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Meat & Animals Products,Europe & Central Asia
246,Finland,,22251.01,Cheese from whole cow milk,2010,3.0,3%,,Consumption,Food Services,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Meat & Animals Products,Europe & Central Asia
246,Finland,,22290.0,Dairy products n.e.c.,2010,3.0,3%,,Consumption,Food Services,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,,Meat & Animals Products,Europe & Central Asia
288,Ghana,,113.0,Rice,2008,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
288,Ghana,,113.0,Rice,2007,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
288,Ghana,,112.0,Maize (corn),2004,4.0,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
288,Ghana,,118.0,Millet,2004,1.18,1.18,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
288,Ghana,,1316.0,"Mangoes, guavas and mangosteens",2010,5.4,5.4,,,Wholesale,,Quality losses due damage and decay,,No Data Collection Specified,Kitinoja,http://ucce.ucdavis.edu/files/datastore/234-2429.pdf,,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,,1212.0,Cabbages,2010,19.25,6.5-32,,,Wholesale,,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,,1316.0,"Mangoes, guavas and mangosteens",2010,4.5,1.0-8,,,Retail,,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,,1318.0,Pineapples,2010,20.0,20,,,Farm,,General poor handling Lack of training Only large growers have access to export markets,Training of trainers (60 extension agents),Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,Kumasi and its environments (including Ejura) and Tamale,1234.0,Tomatoes,2010,23.0,23,,Retailing,Retail,,"The physical loss was measured by percentage of product sorted and not sold. Economic losses due to poor quality (a function of the % cumulative rate of defects, decay and damage that occurred during handling) could not be determined because price data reported for crops in Ghana were unreliable; The air temperatures during the handling at the farm, wholesale and retail markets were 29-31C, and 76 % RH at the farm and wholesale markets, and 72% RH at the retail market.",,Case Study,Kitinoja and Cantwell (2010),https://www.researchgate.net/publication/285594317_Postharvest_losses_in_Africa_-_Analytical_review_and_synthesis_the_case_of_Ghana,,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,,1234.0,Tomatoes,2010,22.5,22.5,,,Retail,,At Retail Sold At Discounted Price,,Case Study,Kitinoja,http://www.sciencedirect.com/science/article/pii/S0305750X14002307,,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,? Sites: coastal and transition ecological zones of Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,3.0,0 - 6,,Harvesting,Harvest,,,,,Egyir et al. (2008),http://www.sciencedirect.com/science/article/pii/S0305750X14002307,Not found,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,,1233.0,Eggplants (aubergines),2009,2.0,2,,"Grading, Sorting",Wholesale,,Decay,"10, planning project",Case Study,CSIR-CRI,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
288,Ghana,,1233.0,Eggplants (aubergines),2009,13.9,13.9,,"Grading, Sorting",Farm,,Physical Losses,"10, planning project",Case Study,CSIR-CRI,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
